Corpus,Name,Sex,CA,VB,Target,TargetFreq,Wordform,CU
manchester,dominic,M,2.6490417522245,find,found,20196,found,TRUE
manchester,dominic,M,2.6490417522245,make,made,28626,made,TRUE
manchester,dominic,M,2.6490417522245,break,broke,5355,broke,TRUE
manchester,dominic,M,2.6490417522245,break,broke,5355,broke,TRUE
manchester,dominic,M,2.6490417522245,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.6490417522245,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.6490417522245,break,broke,5355,broke,TRUE
manchester,dominic,M,2.6490417522245,make,made,28626,made,TRUE
manchester,dominic,M,2.6490417522245,break,broke,5355,broke,TRUE
manchester,dominic,M,2.6490417522245,lose,lost,13974,lost,TRUE
manchester,dominic,M,2.6490417522245,bring,brought,8786,brought,TRUE
manchester,dominic,M,2.6490417522245,bring,brought,8786,brought,TRUE
manchester,dominic,M,2.6490417522245,make,made,28626,made,TRUE
manchester,dominic,M,2.72689938398357,fall,fell,3723,fell,TRUE
manchester,dominic,M,2.72689938398357,find,found,20196,found,TRUE
manchester,dominic,M,2.72689938398357,find,found,20196,found,TRUE
manchester,dominic,M,2.72689938398357,stick,stuck,3399,stuck,TRUE
manchester,dominic,M,2.72689938398357,lose,lost,13974,lost,TRUE
manchester,dominic,M,2.72689938398357,break,broke,5355,broke,TRUE
manchester,dominic,M,2.72689938398357,stick,stuck,3399,stuck,TRUE
manchester,dominic,M,2.72689938398357,stick,stuck,3399,stuck,TRUE
manchester,dominic,M,2.7460643394935,tell,told,35679,told,TRUE
manchester,dominic,M,2.7460643394935,bring,brought,8786,brought,TRUE
manchester,dominic,M,2.7460643394935,mean,meant,5316,meant,TRUE
manchester,dominic,M,2.7460643394935,break,broke,5355,broke,TRUE
manchester,dominic,M,2.7460643394935,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.7460643394935,find,found,20196,found,TRUE
manchester,dominic,M,2.70833127994524,break,broke,5355,brokened,FALSE
manchester,dominic,M,2.70833127994524,break,broke,5355,broke,TRUE
manchester,dominic,M,2.70833127994524,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.70833127994524,tell,told,35679,told,TRUE
manchester,dominic,M,2.70833127994524,tell,told,35679,told,TRUE
manchester,dominic,M,2.70833127994524,send,sent,7038,sent,TRUE
manchester,dominic,M,2.70833127994524,say,said,56531,said,TRUE
manchester,dominic,M,2.80201916495551,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.80201916495551,break,broke,5355,broke,TRUE
manchester,dominic,M,2.80201916495551,break,broke,5355,broke,TRUE
manchester,dominic,M,2.80201916495551,break,broke,5355,broke,TRUE
manchester,dominic,M,2.80201916495551,break,broke,5355,broked,FALSE
manchester,dominic,M,2.80201916495551,break,broke,5355,broke,TRUE
manchester,dominic,M,2.80201916495551,find,found,20196,found,TRUE
manchester,dominic,M,2.80201916495551,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.80201916495551,take,took,17454,took,TRUE
manchester,dominic,M,2.80201916495551,take,took,17454,took,TRUE
manchester,dominic,M,2.80201916495551,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.80201916495551,bring,brought,8786,brought,TRUE
manchester,dominic,M,2.82118412046543,find,found,20196,found,TRUE
manchester,dominic,M,2.82118412046543,take,took,17454,took,TRUE
manchester,dominic,M,2.82118412046543,find,found,20196,found,TRUE
manchester,dominic,M,2.82118412046543,find,found,20196,found,TRUE
manchester,dominic,M,2.82118412046543,find,found,20196,found,TRUE
manchester,dominic,M,2.82118412046543,buy,bought,4362,bought,TRUE
manchester,dominic,M,2.82118412046543,fall,fell,3723,fell,TRUE
manchester,dominic,M,2.82118412046543,see,saw,20527,saw,TRUE
providence,ethan,M,1.86344969199179,find,found,20196,found,TRUE
providence,ethan,M,1.86344969199179,fall,fell,3723,fell,TRUE
providence,ethan,M,1.86344969199179,make,made,28626,made,TRUE
providence,ethan,M,1.86344969199179,make,made,28626,made,TRUE
providence,ethan,M,1.86344969199179,eat,ate,1722,ate,TRUE
providence,ethan,M,1.86344969199179,break,broke,5355,broke,TRUE
providence,ethan,M,1.86344969199179,break,broke,5355,broke,TRUE
providence,ethan,M,1.86344969199179,break,broke,5355,broke,TRUE
providence,ethan,M,1.86344969199179,break,broke,5355,broke,TRUE
providence,ethan,M,1.86344969199179,take,took,17454,took,TRUE
providence,ethan,M,1.86344969199179,break,broke,5355,broke,TRUE
providence,ethan,M,1.86344969199179,break,broke,5355,broke,TRUE
providence,ethan,M,1.86344969199179,break,broke,5355,broke,TRUE
providence,ethan,M,1.86344969199179,make,made,28626,made,TRUE
providence,ethan,M,1.86344969199179,take,took,17454,took,TRUE
providence,ethan,M,1.86344969199179,take,took,17454,took,TRUE
providence,ethan,M,1.86344969199179,take,took,17454,took,TRUE
providence,ethan,M,1.86344969199179,make,made,28626,made,TRUE
providence,ethan,M,1.86344969199179,make,made,28626,made,TRUE
providence,ethan,M,1.86344969199179,make,made,28626,made,TRUE
providence,ethan,M,1.89630390143737,fall,fell,3723,fell,TRUE
providence,ethan,M,1.89630390143737,fall,fell,3723,fell,TRUE
providence,ethan,M,1.89630390143737,break,broke,5355,broke,TRUE
providence,ethan,M,1.89630390143737,know,knew,18817,knew,TRUE
providence,ethan,M,1.89630390143737,know,knew,18817,knew,TRUE
providence,ethan,M,1.89630390143737,know,knew,18817,knew,TRUE
providence,ethan,M,1.89630390143737,know,knew,18817,knew,TRUE
providence,ethan,M,1.94404517453799,take,took,17454,took,TRUE
providence,ethan,M,1.94404517453799,make,made,28626,made,TRUE
providence,ethan,M,1.94404517453799,make,made,28626,made,TRUE
providence,ethan,M,1.94404517453799,lose,lost,13974,lost,TRUE
providence,ethan,M,1.94404517453799,break,broke,5355,broke,TRUE
providence,ethan,M,1.97416153319644,break,broke,5355,broke,TRUE
providence,ethan,M,1.97416153319644,break,broke,5355,broke,TRUE
providence,ethan,M,1.97416153319644,make,made,28626,made,TRUE
providence,ethan,M,1.55475701574264,fall,fell,3723,fell,TRUE
providence,ethan,M,1.62166324435318,fall,fell,3723,fell,TRUE
providence,ethan,M,1.62166324435318,see,saw,20527,saw,TRUE
providence,ethan,M,1.62166324435318,say,said,56531,said,TRUE
providence,ethan,M,1.65451745379877,see,saw,20527,saw,TRUE
providence,ethan,M,1.62499794661191,stick,stuck,3399,stuck,TRUE
providence,ethan,M,1.62499794661191,fall,fell,3723,fell,TRUE
providence,ethan,M,1.72142368240931,say,said,56531,said,TRUE
providence,ethan,M,1.72142368240931,say,said,56531,said,TRUE
providence,ethan,M,1.72142368240931,take,took,17454,took,TRUE
providence,ethan,M,1.72142368240931,take,took,17454,took,TRUE
providence,ethan,M,1.72142368240931,take,took,17454,took,TRUE
providence,ethan,M,1.72142368240931,take,took,17454,took,TRUE
providence,ethan,M,1.72142368240931,sit,sat,1459,sat,TRUE
providence,ethan,M,1.82118412046543,take,took,17454,took,TRUE
providence,ethan,M,1.82118412046543,make,made,28626,made,TRUE
providence,ethan,M,1.82118412046543,fall,fell,3723,fell,TRUE
providence,ethan,M,1.82118412046543,lose,lost,13974,lost,TRUE
providence,ethan,M,2.0684462696783,catch,caught,4791,catched,FALSE
providence,ethan,M,2.0684462696783,catch,caught,4791,caught,TRUE
providence,ethan,M,2.01916495550992,make,made,28626,made,TRUE
providence,ethan,M,2.01916495550992,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.14356605065024,fly,flew,785,flew,TRUE
providence,ethan,M,2.14356605065024,fly,flew,785,flew,TRUE
providence,ethan,M,2.14356605065024,fly,flew,785,flew,TRUE
providence,ethan,M,2.14356605065024,fly,flew,785,flew,TRUE
providence,ethan,M,2.14356605065024,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.14356605065024,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.14356605065024,fall,fell,3723,fell,TRUE
providence,ethan,M,2.14356605065024,fall,fell,3723,fell,TRUE
providence,ethan,M,2.14356605065024,fall,fell,3723,fell,TRUE
providence,ethan,M,2.14356605065024,fall,fell,3723,fell,TRUE
providence,ethan,M,2.14356605065024,hang,hung,1436,hung,TRUE
providence,ethan,M,2.14356605065024,hang,hung,1436,hung,TRUE
providence,ethan,M,2.14356605065024,hang,hung,1436,hung,TRUE
providence,ethan,M,2.14356605065024,hang,hung,1436,hung,TRUE
providence,ethan,M,2.14356605065024,hang,hung,1436,hung,TRUE
providence,ethan,M,2.14356605065024,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.14356605065024,fall,fell,3723,fell,TRUE
providence,ethan,M,2.88261464750171,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.88261464750171,make,made,28626,made,TRUE
providence,ethan,M,2.88261464750171,eat,ate,1722,ate,TRUE
providence,ethan,M,2.88261464750171,say,said,56531,said,TRUE
providence,ethan,M,2.88261464750171,say,said,56531,said,TRUE
providence,ethan,M,2.88261464750171,say,said,56531,said,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.84702258726899,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.84702258726899,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.84702258726899,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,eat,ate,1722,ate,TRUE
providence,ethan,M,2.84702258726899,eat,ate,1722,ate,TRUE
providence,ethan,M,2.84702258726899,eat,ate,1722,ate,TRUE
providence,ethan,M,2.84702258726899,take,took,17454,took,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.84702258726899,make,made,28626,made,TRUE
providence,ethan,M,2.9194045174538,take,took,17454,took,TRUE
providence,ethan,M,2.22689938398357,break,broke,5355,broke,TRUE
providence,ethan,M,2.22689938398357,fall,fell,3723,fell,TRUE
providence,ethan,M,2.22689938398357,draw,drew,1277,drew,TRUE
providence,ethan,M,2.22689938398357,break,broke,5355,broke,TRUE
providence,ethan,M,2.22689938398357,break,broke,5355,broke,TRUE
providence,ethan,M,2.22689938398357,fall,fell,3723,fell,TRUE
providence,ethan,M,2.22689938398357,fall,fell,3723,fell,TRUE
providence,ethan,M,2.22689938398357,fall,fell,3723,fell,TRUE
providence,ethan,M,2.22689938398357,fall,fell,3723,fell,TRUE
providence,ethan,M,2.22689938398357,fall,fell,3723,fell,TRUE
providence,ethan,M,2.22689938398357,fall,fell,3723,fell,TRUE
providence,ethan,M,2.22689938398357,break,broke,5355,broke,TRUE
providence,ethan,M,2.22689938398357,make,made,28626,made,TRUE
providence,ethan,M,2.18856947296372,see,saw,20527,saw,TRUE
providence,ethan,M,2.18856947296372,say,said,56531,said,TRUE
providence,ethan,M,2.18856947296372,fall,fell,3723,fell,TRUE
providence,ethan,M,2.18856947296372,say,said,56531,said,TRUE
providence,ethan,M,2.18856947296372,see,saw,20527,sawed,FALSE
providence,ethan,M,2.18856947296372,see,saw,20527,sawed,FALSE
providence,ethan,M,2.18856947296372,say,said,56531,said,TRUE
providence,ethan,M,2.18856947296372,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.30201916495551,make,made,28626,made,TRUE
providence,ethan,M,2.30201916495551,make,made,28626,made,TRUE
providence,ethan,M,2.30201916495551,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.30201916495551,see,saw,20527,saw,TRUE
providence,ethan,M,2.30201916495551,see,saw,20527,saw,TRUE
providence,ethan,M,2.30201916495551,see,saw,20527,saw,TRUE
providence,ethan,M,2.38535249828884,take,took,17454,took,TRUE
providence,ethan,M,2.38535249828884,take,took,17454,took,TRUE
providence,ethan,M,2.38535249828884,take,took,17454,took,TRUE
providence,ethan,M,2.38535249828884,take,took,17454,took,TRUE
providence,ethan,M,2.38535249828884,say,said,56531,said,TRUE
providence,ethan,M,2.38535249828884,take,took,17454,took,TRUE
providence,ethan,M,2.38535249828884,fall,fell,3723,fell,TRUE
providence,ethan,M,2.38535249828884,break,broke,5355,broke,TRUE
providence,ethan,M,2.3388090349076,tell,told,35679,told,TRUE
providence,ethan,M,2.3388090349076,give,gave,12428,gave,TRUE
providence,ethan,M,2.3388090349076,give,gave,12428,gave,TRUE
providence,ethan,M,2.3388090349076,give,gave,12428,gave,TRUE
providence,ethan,M,2.3388090349076,break,broke,5355,broke,TRUE
providence,ethan,M,2.3388090349076,break,broke,5355,broke,TRUE
providence,ethan,M,2.3388090349076,wake,woke,1344,woke,TRUE
providence,ethan,M,2.3388090349076,break,broke,5355,broke,TRUE
providence,ethan,M,2.3388090349076,wake,woke,1344,woke,TRUE
providence,ethan,M,2.3388090349076,make,made,28626,made,TRUE
providence,ethan,M,2.3388090349076,make,made,28626,made,TRUE
providence,ethan,M,2.3388090349076,fall,fell,3723,fell,TRUE
providence,ethan,M,2.3388090349076,make,made,28626,made,TRUE
providence,ethan,M,2.3388090349076,speak,spoke,1970,spoke,TRUE
providence,ethan,M,2.3388090349076,fall,fell,3723,fell,TRUE
providence,ethan,M,2.3388090349076,wake,woke,1344,woke,TRUE
providence,ethan,M,2.45773442847365,fall,fell,3723,fell,TRUE
providence,ethan,M,2.45773442847365,take,took,17454,took,TRUE
providence,ethan,M,2.45773442847365,fly,flew,785,flew,TRUE
providence,ethan,M,2.45773442847365,say,said,56531,said,TRUE
providence,ethan,M,2.45773442847365,make,made,28626,made,TRUE
providence,ethan,M,2.45773442847365,fly,flew,785,flew,TRUE
providence,ethan,M,2.45773442847365,see,saw,20527,saw,TRUE
providence,ethan,M,2.45773442847365,say,said,56531,said,TRUE
providence,ethan,M,2.45773442847365,say,said,56531,said,TRUE
providence,ethan,M,2.45773442847365,say,said,56531,said,TRUE
providence,ethan,M,2.45773442847365,say,said,56531,said,TRUE
providence,ethan,M,2.45773442847365,say,said,56531,said,TRUE
providence,ethan,M,2.45773442847365,make,made,28626,made,TRUE
providence,ethan,M,2.4878507871321,make,made,28626,made,TRUE
providence,ethan,M,2.4878507871321,make,made,28626,made,TRUE
providence,ethan,M,2.4878507871321,say,said,56531,said,TRUE
providence,ethan,M,2.4878507871321,break,broke,5355,broke,TRUE
providence,ethan,M,2.45833127994524,lose,lost,13974,lost,TRUE
providence,ethan,M,2.45833127994524,lose,lost,13974,lost,TRUE
providence,ethan,M,2.45833127994524,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.45833127994524,see,saw,20527,saw,TRUE
providence,ethan,M,2.45833127994524,make,made,28626,made,TRUE
providence,ethan,M,2.45833127994524,tell,told,35679,told,TRUE
providence,ethan,M,2.45833127994524,wake,woke,1344,woke,TRUE
providence,ethan,M,2.45833127994524,say,said,56531,said,TRUE
providence,ethan,M,2.45833127994524,say,said,56531,said,TRUE
providence,ethan,M,2.45833127994524,break,broke,5355,broke,TRUE
providence,ethan,M,2.45833127994524,break,broke,5355,broke,TRUE
providence,ethan,M,2.45833127994524,break,broke,5355,broke,TRUE
providence,ethan,M,2.45833127994524,find,found,20196,found,TRUE
providence,ethan,M,2.53011635865845,take,took,17454,took,TRUE
providence,ethan,M,2.53011635865845,take,took,17454,took,TRUE
providence,ethan,M,2.53011635865845,take,took,17454,took,TRUE
providence,ethan,M,2.53011635865845,take,took,17454,took,TRUE
providence,ethan,M,2.53011635865845,fall,fell,3723,fell,TRUE
providence,ethan,M,2.53011635865845,make,made,28626,made,TRUE
providence,ethan,M,2.53011635865845,make,made,28626,made,TRUE
providence,ethan,M,2.53011635865845,make,made,28626,made,TRUE
providence,ethan,M,2.53011635865845,make,made,28626,made,TRUE
providence,ethan,M,2.53011635865845,make,made,28626,made,TRUE
providence,ethan,M,2.53011635865845,make,made,28626,made,TRUE
providence,ethan,M,2.56570841889117,shake,shook,303,shook,TRUE
providence,ethan,M,2.56570841889117,keep,kept,4559,kept,TRUE
providence,ethan,M,2.56570841889117,break,broke,5355,broke,TRUE
providence,ethan,M,2.56570841889117,make,made,28626,made,TRUE
providence,ethan,M,2.56570841889117,lose,lost,13974,lost,TRUE
providence,ethan,M,2.56570841889117,know,knew,18817,knew,TRUE
providence,ethan,M,2.56570841889117,give,gave,12428,gave,TRUE
providence,ethan,M,2.65177960301164,lose,lost,13974,lost,TRUE
providence,ethan,M,2.65177960301164,find,found,20196,found,TRUE
providence,ethan,M,2.65177960301164,make,made,28626,made,TRUE
providence,ethan,M,2.65177960301164,grow,grew,1493,grew,TRUE
providence,ethan,M,2.65177960301164,grow,grew,1493,grew,TRUE
providence,ethan,M,2.65177960301164,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.65177960301164,make,made,28626,made,TRUE
providence,ethan,M,2.65177960301164,make,made,28626,made,TRUE
providence,ethan,M,2.60797399041752,make,made,28626,made,TRUE
providence,ethan,M,2.60797399041752,make,made,28626,made,TRUE
providence,ethan,M,2.60797399041752,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.60797399041752,fly,flew,785,flew,TRUE
providence,ethan,M,2.69404517453799,take,took,17454,took,TRUE
providence,ethan,M,2.69404517453799,take,took,17454,took,TRUE
providence,ethan,M,2.80475701574264,bring,brought,8786,brought,TRUE
providence,ethan,M,2.80475701574264,fall,fell,3723,fell,TRUE
providence,ethan,M,2.80475701574264,take,took,17454,took,TRUE
providence,ethan,M,2.80475701574264,make,made,28626,made,TRUE
providence,ethan,M,2.80475701574264,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.80475701574264,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.80475701574264,lose,lost,13974,lost,TRUE
providence,ethan,M,2.80475701574264,lose,lost,13974,lost,TRUE
providence,ethan,M,2.76916495550992,take,took,17454,took,TRUE
providence,ethan,M,2.76916495550992,fall,fell,3723,fell,TRUE
providence,ethan,M,2.76916495550992,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.76916495550992,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.76916495550992,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.76916495550992,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.76916495550992,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.79166461327858,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.79166461327858,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.79166461327858,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.79166461327858,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.79166461327858,make,made,28626,made,TRUE
providence,ethan,M,2.79166461327858,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.79166461327858,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.79166461327858,write,wrote,3629,wrote,TRUE
providence,ethan,M,2.79166461327858,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.79166461327858,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.79166461327858,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.79166461327858,forget,forgot,5045,forgot,TRUE
providence,ethan,M,2.79166461327858,fall,fell,3723,fell,TRUE
providence,ethan,M,2.79166461327858,find,found,20196,found,TRUE
providence,ethan,M,2.79166461327858,see,saw,20527,saw,TRUE
providence,ethan,M,2.79166461327858,make,made,28626,made,TRUE
providence,ethan,M,2.79166461327858,stick,stuck,3399,stuck,TRUE
providence,ethan,M,2.79166461327858,make,made,28626,made,TRUE
providence,ethan,M,2.79166461327858,fall,fell,3723,fell,TRUE
providence,ethan,M,2.79166461327858,fall,fell,3723,fell,TRUE
brown,eve,F,1.87499794661191,break,broke,5355,broke,TRUE
brown,eve,F,1.87499794661191,bring,brought,8786,brought,TRUE
brown,eve,F,1.87499794661191,stick,stuck,3399,stuck,TRUE
brown,eve,F,1.87499794661191,stick,stuck,3399,stuck,TRUE
brown,eve,F,1.87499794661191,stick,stuck,3399,stuck,TRUE
brown,eve,F,1.87499794661191,stick,stuck,3399,stuck,TRUE
brown,eve,F,1.87499794661191,forget,forgot,5045,forgot,TRUE
